##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
5.840000, 11.59487
5.850000, 20.57411
5.860000, 8.552979
5.870000, 4.513525
5.880000, 11.47402
5.890000, 12.43028
5.900000, 20.49560
5.910000, 4.450737
5.920000, 4.453676
5.930000, 16.40844
5.940000, 4.363264
5.950000, 7.446140
5.960000, 0.6003000
5.970000, 13.36263
5.980000, 2.316204
5.990000, 19.26973
6.000000, 2.227537
6.010000, 15.18202
6.020000, 20.13649
6.030000, 23.17629
6.040000, 0.8699650
6.050000, 0.9117010
6.060000, 12.04209
6.070000, 8.995914
6.080000, 10.94936
6.090000, 14.90240
6.100000, 20.08855
6.110000, 10.03948
6.120000, 10.99006
6.130000, 11.95207
6.140000, 13.90139
6.150000, 12.92938
6.160000, 11.87831
6.170000, 15.82738
6.180000, 8.776581
6.190000, 14.72591
6.200000, 12.77888
6.210000, 14.79136
6.220000, 11.76283
6.230000, 16.74532
6.240000, 11.64849
6.250000, 11.63215
6.260000, 9.605576
6.270000, 1.579672
6.280000, 13.56375
6.290000, 14.54778
6.300000, 5.531693
6.310000, 5.515152
6.320000, 6.506321
6.330000, 11.73712
6.340000, 6.716572
6.350000, 4.302101
6.360000, 1.677273
6.370000, 10.65606
6.380000, 6.634361
6.390000, 8.612244
6.400000, 13.58973
6.410000, 13.56318
6.420000, 8.536472
6.430000, 9.509552
6.440000, 13.48248
6.450000, 6.455103
6.460000, 6.422783
6.470000, 9.438498
6.480000, 6.638767
6.490000, 11.60410
6.500000, 6.618736
6.510000, 5.584129
6.520000, 14.54956
6.530000, 16.51504
6.540000, 12.48052
6.550000, 12.44596
6.560000, 5.411366
6.570000, 19.37676
6.580000, 10.34213
6.590000, 9.307209
6.600000, 7.272282
6.610000, 1.218693
6.620000, 10.04898
6.630000, 13.01388
6.640000, 7.978737
6.650000, 15.94358
6.660000, 8.905338
6.670000, 8.870041
6.680000, 12.83378
6.690000, 7.790808
6.700000, 0.7543050
6.710000, 0.7072220
6.720000, 11.66962
6.730000, 8.631054
6.740000, 8.592533
6.750000, 9.554054
6.760000, 10.51561
6.770000, 11.10708
6.780000, 3.068707
6.790000, 0.9696290
6.800000, 6.990307
6.810000, 4.951666
6.820000, 12.91306
6.830000, 0.8747270
6.840000, 0.1637000
6.850000, 5.797754
6.860000, 11.75924
6.870000, 5.720737
6.880000, 11.67982
6.890000, 1.361694
6.900000, 5.597790
6.910000, 17.55656
6.920000, 8.515368
6.930000, 3.474710
6.940000, 0.4340840
6.950000, 2.393450
6.960000, 10.35284
6.970000, 5.312250
6.980000, 11.25022
6.990000, 6.210659
7.000000, 1.171131
7.010000, 5.221054
7.020000, 4.181519
7.030000, 2.133410
7.040000, 9.093958
7.050000, 11.05493
7.060000, 0.9841380
7.070000, 7.972273
7.080000, 7.932966
7.090000, 0.8937240
7.100000, 10.85404
7.110000, 13.81032
7.120000, 5.766594
7.130000, 6.726933
7.140000, 3.683369
7.150000, 11.64329
7.160000, 3.516592
7.170000, 13.47665
7.180000, 10.42445
7.190000, 0.6153280
7.200000, 2.667635
7.210000, 8.291782
7.220000, 7.252296
7.230000, 9.212502
7.240000, 8.073242
7.250000, 7.932213
7.260000, 0.1073230
7.270000, 12.85317
7.280000, 16.81376
7.290000, 9.774452
7.300000, 1.265762
7.310000, 6.693787
7.320000, 7.653452
7.330000, 10.61317
7.340000, 11.57301
7.350000, 6.532608
7.360000, 9.492340
7.370000, 4.452196
7.380000, 8.412184
7.390000, 10.37232
7.400000, 13.33217
7.410000, 9.291899
7.420000, 9.251677
7.430000, 10.21146
7.440000, 8.171577
7.450000, 3.131697
7.460000, 6.091858
7.470000, 15.03976
7.480000, 7.999962
7.490000, 11.96015
7.500000, 2.920357
7.510000, 0.1194500
7.520000, 4.159359
7.530000, 4.798597
7.540000, 1.756573
7.550000, 10.40139
7.560000, 4.347775
7.570000, 2.305820
7.580000, 4.263901
7.590000, 0.2220190
7.600000, 5.180176
7.610000, 13.13883
7.620000, 8.097534
7.630000, 7.056305
7.640000, 8.015137
7.650000, 2.5970001E-02
7.660000, 1.067024
7.670000, 4.108427
7.680000, 11.84825
7.690000, 1.194973
7.700000, 3.761431
7.710000, 11.71793
7.720000, 8.674711
7.730000, 2.631594
7.740000, 11.58858
7.750000, 1.545666
7.760000, 7.502859
7.770000, 4.460159
7.780000, 10.41757
7.790000, 8.375500
7.800000, 10.33354
7.810000, 14.27975
7.820000, 15.23868
7.830000, 17.19772
7.840000, 8.156876
7.850000, 16.11614
7.860000, 9.075546
7.870000, 16.03507
7.880000, 17.99471
7.890000, 5.954512
7.900000, 3.901514
7.910000, 0.8485390
7.920000, 8.808773
7.930000, 7.769146
7.940000, 0.7296640
7.950000, 1.690317
7.960000, 10.65111
7.970000, 5.613623
7.980000, 8.576279
7.990000, 9.456501
8.000000, 12.41945
8.010000, 9.382551
8.020000, 6.397512
8.030000, 6.353537
8.040000, 4.287506
8.050000, 9.251205
8.060000, 18.21505
8.070000, 12.17906
8.080000, 7.143227
8.090000, 5.2570002E-03
8.100000, 13.96975
8.110000, 6.934414
8.120000, 2.007919
8.130000, 5.972927
8.140000, 13.93051
8.150000, 11.89586
8.160000, 10.86138
8.170000, 8.828979
8.180000, 2.017998
8.190000, 9.986036
